"business_id","name","address","city","state","postal_code","latitude","longitude","phone_number"
"497051","Lunchbox Deli","2816-105 Trawick Rd","RALEIGH","NC","27604-3761","","","19198727882"
"497065","Pizza Hut","151 WAKELON ST ","ZEBULON","NC","27597-2404","","","19192696455"
"497076","Siemens Cafeteria","7000 SIEMENS RD ","WENDELL","NC","27591-8309","","","19193652491"
"497083","Angus Barn","9401 Glenwood AVE ","RALEIGH","NC","27628","","","19197812444"
"497095","Char-Grill","3211 EDWARDS MILL RD ","RALEIGH","NC","27612-5367","","","19197812945"
"497099","Marriott Courtyard Crabtree Restaurant","3908 ARROW DR ","RALEIGH","NC","27612-4657","","","19197826868"
"497099","Marriott Courtyard Crabtree Restaurant","3908 ARROW DR ","RALEIGH","NC","27612-4657","","","19197826868"
"497133","Hilton North Raleigh Foodservice","3415 WAKE FOREST RD ","RALEIGH","NC","27609-7316","","","19198722323"
"497179","Wendy's","4105 WAKE FOREST RD ","RALEIGH","NC","27609-6226","","","111111111919"
"497179","Wendy's","4105 WAKE FOREST RD ","RALEIGH","NC","27609-6226","","","111111111919"
"497184","Winston's Grille","6401 FALLS OF NEUSE RD ","RALEIGH","NC","27615-6812","","","19197900700"
"497184","Winston's Grille","6401 FALLS OF NEUSE RD ","RALEIGH","NC","27615-6812","","","19197900700"
"497221","Kroger #305 Deli ","6300 CREEDMOOR RD ","RALEIGH","NC","27612-6730","","","19198706028"
"497243","Rex Hospital Cafeteria","4420 LAKE BOONE TRL","RALEIGH","NC","27607-6599","","","19197844173"
"497257","Subway","4112 PLEASANT VALLEY RD ","RALEIGH","NC","27612-6256","","","19197877981"
"497295","BB&Y Cafe & Catering","3700 NATIONAL DR ","RALEIGH","NC","27612-4842","","","19197810448"
"497295","BB&Y Cafe & Catering","3700 NATIONAL DR ","RALEIGH","NC","27612-4842","","","19197810448"
"497525","St. Augustine's University Cafeteria","1315 Oakwood Ave ","RALEIGH","NC","27610-2247","","","19198217646"
"86D70ED0-0E24-B04D-36529DAC19FD84FA","The Pita Pit","2908 Hillsborough  ST ","RALEIGH","NC","27607","","","19198333328"
"8717B39B-FF32-4E63-AD398C7E3847D11F","Teriyakin","10970 Chapel Hill RD ","MORRISVILLE","NC","27560","","","19194107775"
"889E7B38-FA7C-3C93-FDAB15DF9EA53A89","5 HOT CHILLIES","6105 GRACE PARK  DR ","RALEIGH","NC","27560","","","111111111111111"
"89E3D9A3-DA5A-CA50-272710460A8CEAFD","Chipotle Mexican Grill Store # 0826","6620 Glenwood AVE ","RALEIGH","NC","27612","","","19197815115"
"89F928B0-15D0-636B-357A11319BC0E662","WAFFLE HOUSE #351","1724 WALNUT ST ","CARY","NC","27511","","","19194675950"
"8AB9D76B-07F9-71EE-1437B87A7A68029B","FarmTable & Gatehouse Tavern","960 GATEWAY COMMONS CIR ","WAKE FOREST","NC","27587","","","19195696714"
"8B6E618E-A238-3212-7FFD7A06BEF75EFB","ASIAN GRILL","6611 FALLS OF NEUSE RD ","RALEIGH","NC","27614","","","19192329488"
"8BB57044-F8C9-D8F4-C85CE452E2F63FE3","CARIBOU COFFEE #301","8201-101  BRIER CREEK  PKY ","RALEIGH","NC","27617","","","19194052802"
"8BBBD82B-B768-5135-E5BC1288FC08881D","CARIBOU COFFEE #310","5959 TRIANGLE TOWN  BLVD ","RALEIGH","NC","27616","","","19197922595"
"8BBBD82B-B768-5135-E5BC1288FC08881D","CARIBOU COFFEE #310","5959 TRIANGLE TOWN  BLVD ","RALEIGH","NC","27616","","","19197922595"
"8BC82CCD-ACAF-D6D8-D5BAF1627B2E4045","The Taco Market","3800 NEW BERN  AVE ","RALEIGH","NC","27610","","","19192500412"
"8C0C111F-1056-1049-91D511DCF27A5245","Wilco Hess #179","4020 Jones Sausage RD ","GARNER","NC","27529","","","19196624020"
"8C9461FF-9C28-A36A-8D8531B069308AE9","MCDONALD'S #11646","7141 KNIGHTDALE  BLVD ","KNIGHTDALE","NC","27545","","","19192666700"
"8E0FA1B7-D23B-A868-E208BB16952D1A11","THE BIG EASY","231 GRANDE HEIGHTS DR ","CARY","NC","27513","","","19194686007"
"9056","McDonald's #5105","2801 Wake Forest RD ","RALEIGH","NC","27609","","","111111111111111"
"9103E6CB-10BF-14FA-4C45BBD5AAF913B0","Subway","2820 Brentwood RD ","RALEIGH","NC","27604","","","19197903555"
"91815FB0-E55F-3D58-87EF46A39937EA1C","SUBWAY #29952","5412 APEX PEAKWAY ","RALEIGH","NC","27502","","","19193627976"
"918FFC45-0E86-D510-E0E0538112166958","BIG AL'S BBQ","2920 FORESTVILLE  RD ","RALEIGH","NC","27616","","","19192170653"
"91973A70-DEAB-0D9F-890E8C3606E25265","BURGER KING #2983","6500 GLENWOOD AVE ","RALEIGH","NC","27612","","","19193222199"
"91B5EF34-0C5E-4143-A6A17737E86F3A17","SASSOOL","9650 STRICKLAND RD ","RALEIGH","NC","27615","","","19198472700"
"91C1466D-AC44-5A4D-E67DBF2C0E09EFF7","PENN STATION #251","1013 MARKET CENTER DR ","MORRISVILLE","NC","27560","","","19193883368"
"923CC6AF-DCC2-A5BC-60C0123A176F75E3","THE BISON","815 E WHITAKER MILL RD ","RALEIGH","NC","27608","","","19197548670"
"92B187A3-E206-5EA6-BD6B708FD7017261","BUFFALO BROTHERS","11735  RETAIL DR ","WAKE FOREST","NC","27587","","","19195706004"
"92E05BFE-BF2A-61AD-FE3B51C1D0D02A9B","SUBWAY #37788","4137 DAVIS DR ","MORRISVILLE","NC","27560","","","19194819515"
"94087EC1-F074-A22A-5746E187160A9B24","D & S CAFETERIA","1177 BUCK JONES RD ","RALEIGH","NC","27606","","","19194628404"
"94087EC1-F074-A22A-5746E187160A9B24","D & S CAFETERIA","1177 BUCK JONES RD ","RALEIGH","NC","27606","","","19194628404"
"9544F96C-05EB-1D30-0B16D836D1B1FBAE","FIG CAFE & WINE BAR","1248 S MAIN ST ","WAKE FOREST","NC","27587","","","19195629463"
"501464","El Senor","2001 Widewater Pky ","KNIGHTDALE","NC","27545","","","19192610808"
"501471","Super Target Store T1826 (Food Ave)","7900 Old Wake Forest Rd ","RALEIGH","NC","27616","","","19197901024"
"501479","Wasabi","107 Esinburgh South, St 135 ","CARY","NC","27511","","","19194607980"
"501484","First China","6452 Tryon Rd","CARY","NC","27518","","","19198525858"
"501496","Kabobi","4325 Glenwood Ave ","RALEIGH","NC","27612","","","19197830506"
"501502","Jason's Deli","909 Spring Forest Rd","RALEIGH","NC","27609","","","19198559898"
"501513","PIZZA HUT #9106","920 NE Maynard RD ","CARY","NC","27513","","","19194699991"
"501513","PIZZA HUT #9106","920 NE Maynard RD ","CARY","NC","27513","","","19194699991"
"501518","Devils Ridge Golf Club","5107 Linksland Dr ","HOLLY SPRINGS","NC","27540","","","19195576100"
"501568","Apex High Culinary Arts","1501 Laura Duncan Rd ","APEX","NC","27502","","","19193872208"
"501573","Quiznos Sub # 91","6605 Falls Of Neuse Rd ","RALEIGH","NC","27615","","","19196761909"
"501583","Bagwell C-Stop","3252 Auburn Knightdale Rd","RALEIGH","NC","27610","","","19197711530"
"501593","Subway","809 E Williams St ","APEX","NC","27502","","","19196321102"
"501617","Champa Thai And Sushi","8521-119 Brier Creek Pky ","RALEIGH","NC","27617","","","19198060078"
"501617","Champa Thai And Sushi","8521-119 Brier Creek Pky ","RALEIGH","NC","27617","","","19198060078"
"501632","Danny's Bar-B-Que","9561 Chapel Hill Rd","MORRISVILLE","NC","27560","","","19197497928"
"501639","Little Tokyo","1401 SE Maynard Rd","CARY","NC","27511","","","19194675011"
"501657","Mac's Tavern","1014 Ryan Rd","CARY","NC","27511","","","19194674114"
"501657","Mac's Tavern","1014 Ryan Rd","CARY","NC","27511","","","19194674114"
"501679","Cook Out #25","3930 Western Blv ","RALEIGH","NC","27606","","","19198212926"
"501700","Beansprout Chinese Restaurant","3721 Hillsborough St ","RALEIGH","NC","27607","","","19197550554"
"501732","OUTBACK STEAKHOUSE #3467","845 US Hwy 70 W","GARNER","NC","27529","","","19193299211"
"501776","Jason's Deli","8421-101 Brier Creek Pky ","RALEIGH","NC","27617","","","19195729996"
"501801","Assaggio's","3501 W Millbrook Rd ","RALEIGH","NC","27613","","","19197852088"
"501801","Assaggio's","3501 W Millbrook Rd ","RALEIGH","NC","27613","","","19197852088"
"501805","N.Y. Bagels & Deli","7909-121 Falls Of Neuse Rd ","RALEIGH","NC","27615","","","19198481310"
"501805","N.Y. Bagels & Deli","7909-121 Falls Of Neuse Rd ","RALEIGH","NC","27615","","","19198481310"
"501810","Overtime Sports Pub","1030-149 N Rogers Ln ","RALEIGH","NC","27610","","","19192559556"
"501818","King Chef","4644 Capital BLVD ","RALEIGH","NC","27604","","","19198765859"
"501818","King Chef","4644 Capital BLVD ","RALEIGH","NC","27604","","","19198765859"
"501827","Carmen's Cuban Cafe","108 Factory Shops Rd","MORRISVILE","NC","27560","","","19194678080"
"501850","Holy Trinity Greek Orthodox Church Kitchen","5000 Lead Mine Rd ","RALEIGH","NC","27612","","","19197814548"
"501861","Oh' Mulligans","100-108 Jerusalem Dr","MORRISVILLE","NC","27560","","","19194651900"
"501896","Moonlight Pizza Company","615 W Morgan St","RALEIGH","NC","27603","","","19197559133"
"501902","The Goat Bar","5111 Western Blv ","RALEIGH","NC","27606","","","19192334143"
"9582","MCDONALD'S #1044","703 W PEACE ST ","RALEIGH","NC","27605","","","111111111111111"
"9711E454-DF9E-8A93-B12A486CF9E69836","TASTE VIETNAMESE CUISINE","152 MORRISVILLE SQUARE WAY ","MORRISVILLE","NC","27560","","","19192346385"
"9812","YUCATAN CANTINA","3107 GRACE PARK  DR ","MORRISVILLE","NC","27560","","","111111111111111"
"98E38A03-1422-201B-19A7C533564B14FF","CHARLIE'S KABOB GRILL","12235 CAPITAL BLVD ","WAKE FOREST","NC","27587","","","19195540938"
"9938BB12-D198-0BCA-29C63576A378D733","MYST","510  GLENWOOD AVE ","RALEIGH","NC","27603","","","111111919720"
"9938BB12-D198-0BCA-29C63576A378D733","MYST","510  GLENWOOD AVE ","RALEIGH","NC","27603","","","111111919720"
"9985A1EC-1496-7241-925B1496DDDB6F6D","Papa's Subs and Pizza","511 N Main ST ","HOLLY SPRINGS","NC","27540","","","19195571919"
"9985A1EC-1496-7241-925B1496DDDB6F6D","Papa's Subs and Pizza","511 N Main ST ","HOLLY SPRINGS","NC","27540","","","19195571919"
"9B2ECF65-E3EC-15F0-A13F17CA8465329D","ROSATI'S PIZZA","3605 DAVIS  DR ","MORRISVILLE","NC","27519","","","19193807000"
"9B42E620-E415-F0F9-DC121151557DC3AD","CRAZY FIRE MONGOLIAN GRILL","3611 SPRING FOREST RD ","RALEIGH","NC","27616","","","19198723575"
"9D62FF17-1422-201B-19E1B743376A6564","Caribbean Cafe","2645-D E Millbrook RD ","RALEIGH","NC","27604","","","19198724858"
"9E757810-DCAB-242B-4F9645F6190B7052","FRESHBERRY FROZEN YOGURT CAFE","2526 HILLSBOROUGH ST ","RALEIGH","NC","27607","","","19198210772"
"9EF8E1F2-F222-3AD3-2CCD647EDEC86D29","LA BRAZA RESTAURANT","4000 ATLANTIC AVE ","RALEIGH","NC","27604","","","19198728482"
"9F4BC4B5-3048-94EE-982A6738437D1769","JUMBO CHINA","3111 LELAND DR ","RALEIGH","NC","27616","","","19192662388"
"9FA48D0B-3048-9838-FCE66556E24A9C5C","DOMO SUSHI","160 NE MAYNARD  RD ","CARY","NC","27513","","","19194608221"
"A0AD1E42-1199-9CBD-11C7D9629DDE3049","Kaze Japanese Steakhouse","1227 Timber  DR E ","GARNER","NC","27529","","","19193296789"
"A0AD1E42-1199-9CBD-11C7D9629DDE3049","Kaze Japanese Steakhouse","1227 Timber  DR E ","GARNER","NC","27529","","","19193296789"
"A1F4645C-F13D-4FBF-9533B3F65242AB1F","DICKEY'S BARBECUE PIT #600","7841 ALEXANDER PROMENADE ","RALEIGH","NC","27617","","","19199081468"
"A1F4645C-F13D-4FBF-9533B3F65242AB1F","DICKEY'S BARBECUE PIT #600","7841 ALEXANDER PROMENADE ","RALEIGH","NC","27617","","","19199081468"
"A21E43EB-3048-9933-80F43647C446C8F8","DUNKIN' DONUTS PC #347369","8710-100 GLENWOOD AVE ","RALEIGH","NC","27617","","","19197840050"
"A28F0F9B-CB36-151B-18B0995A346DE37C","Hyatt Place","1105 Navaho DR ","RALEIGH","NC","27609","","","19198779997"
"A3369CD8-3048-98E5-1AB6A39914ACC073","KFC/TACO BELL #118","7108  GB ALFORD HWY ","HOLLY SPRINGS","NC","27540","","","19195573801"
"A3648473-EFF3-42C2-E288B42ADF8C632A","DAIRY DEPOT","3433 ROGERS RD ","WAKE FOREST","NC","27587","","","19194531319"
"A3B7B03D-FC54-91AA-5C8F20874940EDDD","BURGER KING #17359","851 VILLAGE WALK DR ","HOLLY SPRINGS","NC","27540","","","19195520650"
"A3E9A8EE-140B-DA13-2412162733640787","JUMBO CHINA RESTUARANT ","1518 BROAD ST ","FUQUAY VARINA","NC","27526-8363","","","19195777098"
"A43EDFC0-DD3F-E390-03834814C419AF20","POLLO A LA BRAZA","4614 CAPITAL BLVD ","RALEIGH","NC","27604","","","19197130000"
"A489499B-9B1D-76FB-58FAAA7E611A2AB3","DELTA CROWN SKY CLUB","2400 W TERMINAL BLVD ","MORRISVILLE","NC","27623","","","111111919466"
"497544","Cup A Joe","3100 HILLSBOROUGH ST","RALEIGH","NC","27607-5437","","","19198289665"
"497756","Char-Grill","4617 Atlantic Ave","RALEIGH","NC","27604-8103","","","19199549556"
"497759","Red Lobster","1805 WALNUT ST ","CARY","NC","27511-9201","","","19198516806"
"497763","Olive Garden","1809 WALNUT ST ","CARY","NC","27511-9201","","","19192339714"
"497764","Chick-fil-A","1815 WALNUT ST ","CARY","NC","27511-9201","","","19192331691"
"497789","BREWMASTER BAR & GRILL","301 W MARTIN ST","RALEIGH","NC","27601-1352","","","19198369338"
"497816","Chilis Bar And Grill","6324 GLENWOOD AVE ","RALEIGH","NC","27612-2618","","","19195713600"
"497865","East Village Bar & Grill","1 DIXIE TRL ","RALEIGH","NC","27607-7042","","","19198219985"
"497911","RED DRAGON CHINESE RESTAURANT","2513 FAIRVIEW RD","RALEIGH","NC","27608","","","19197821102"
"497928","OUTBACK STEAKHOUSE #3443","1289 KILDAIRE FARM RD ","CARY","NC","27511-5523","","","19194601770"
"497945","Kashin Restaurant","309 CROSSROADS BLVD ","CARY","NC","27511-6894","","","19198517101"
"497948","Subway #12044","235 TIMBER DR","GARNER","NC","27529-4870","","","19197796820"
"497948","Subway #12044","235 TIMBER DR","GARNER","NC","27529-4870","","","19197796820"
"497957","Wendy's","1809 N HARRISON AVE","CARY","NC","27513-2408","","","111111919677"
"497957","Wendy's","1809 N HARRISON AVE","CARY","NC","27513-2408","","","111111919677"
"497978","Olive Garden","4805 Capital Blvd","RALEIGH","NC","27616-4483","","","19199548557"
"497983","E & L Food Shop (Marathon)","4803 Fayetteville RD ","RALEIGH","NC","27603","","",""
"498045","Ole Time Barbecue","6309 HILLSBOROUGH ST","RALEIGH","NC","27606-1148","","","19198592544"
"498095","AMF South Hills Snack Bar","301 NOTTINGHAM DR","CARY","NC","27511-4947","","","19194672411"
"498116","Chick-fil-A","6612 GLENWOOD AVE ","RALEIGH","NC","27612-7128","","","19195718480"
"498129","AMF Snack Bar and Lounge","5501 COMMERCIAL AVE ","RALEIGH","NC","27612-7002","","",""
"498131","Chilis Grill & Bar","1388 KILDAIRE FARM RD ","CARY","NC","27511-5526","","","111111119194"
"498239","NC Seafood","1201 AGRICULTURE ST ","RALEIGH","NC","27603-2366","","","19198334661"
"498288","Boston Market","6109 GLENWOOD AVE ","RALEIGH","NC","27612-2613","","","19197827335"
"498291","Burger King #223","349 TRYON RD ","RALEIGH","NC","27603-3529","","","19197725255"
"498329","Barnes And Noble Cafe","4325 GLENWOOD AVE","RALEIGH","NC","27612-4532","","","19197820030"
"498404","Boston Market","4558 Capital Blv ","RALEIGH","NC","27604-4353","","","19199817450"
"498404","Boston Market","4558 Capital Blv ","RALEIGH","NC","27604-4353","","","19199817450"
"498419","Dos Taquitos Restaurant","5629 CREEDMOOR RD ","RALEIGH","NC","27612-6316","","","19197873373"
"498428","Legislative Bldg Snack Bar","16 W Jones St ","RALEIGH","NC","27601-1030","","",""
"498437","Lilly's Pizza","1813 GLENWOOD AVE","RALEIGH","NC","27608-2323","","","19198330226"
"498463","Dannys Barbecue #2","311 ASHEVILLE AVE ","CARY","NC","27511-6668","","","19198515541"
"498500","Residence Inn Foodservice","1000 NAVAHO DR ","RALEIGH","NC","27609-7311","","","19198786100"
"498501","McDonald's #14961","4413 Capital BLVD ","RALEIGH","NC","27604-4314","","","19198780015"
"498530","Melting Pot, The","3100 Wake Forest RD ","RALEIGH","NC","27609-7846","","","19198780477"
"501914","Brigs Of Wake Forest","12338 Wake Union Church Rd","WAKE FOREST","NC","27587","","","19195568422"
"501918","Hooters","1001 Claren Cir","MORRISVILLE","NC","27560","","","19194692900"
"501947","Wilco Hess #217","10920 Creedmoor Rd ","RALEIGH","NC","27615","","","19198706057"
"501977","The Handy Kitchen","9101-113 Leesville Rd","RALEIGH","NC","27613","","","19195181063"
"501978","Sam's Club #8223 Cafe","2537 S Saunders St","RALEIGH","NC","27603","","","19198391700"
"501997","McDonald's #30839","4431 New Bern Ave ","RALEIGH","NC","27610","","","19192313242"
"502013","Ruth's Chris Steakhouse","2010 Rennaisance Park PL ","CARY","NC","27513","","","19196770033"
"502017","New Wangs Kitchen","712 Laura Duncan RD ","APEX","NC","27502","","","19193638030"
"502022","Murphy House-Graham Building","1025 Blue Ridge RD ","RALEIGH","NC","27607","","","19195220834"
"502048","Subway #30454","7850-100 Alexander Promenade PL ","RALEIGH","NC","27617","","","19196080919"
"502055","Starbucks #2970","10760 Wakefield Commons DR ","RALEIGH","NC","27614","","","19194531010"
"502060","Joy Luck Of Grand Asia Market","1253 Buck Jones RD ","RALEIGH","NC","27606","","","19194682988"
"502106","Fox & Hound Pub & Grille","4158 Main @ North Hills Suite 111 St ","RALEIGH","NC","27609","","","19197814495"
"502107","Hibachi Sushi","2634 Timber DR ","GARNER","NC","27529","","","19192354588"
"503762","Waffle House","1412 N Main ST ","FUQUAY VARINA","NC","27526","","","19195522187"
"503767","Wendy's","790 W Williams ST ","APEX","NC","27502","","","19193679483"
"503780","Saint Jacques","6112 Falls of Neuse RD ","RALEIGH","NC","27609","","","19198622770"
"503824","Subway","3901-107 Capital BLVD","RALEIGH","NC","27604","","","19198760772"
"503825","El Paseo","3027-113 Capital BLVD ","RALEIGH","NC","27604-3387","","","19199548518"
"503836","Buffalo Wild Wings # 113","148 Shenstone BLVD ","GARNER","NC","27529","","","19196615238"
"503894","Zely & Ritz","301 Glenwood AVE "," RALEIGH","NC","27603","","","111111111111111"
"503901","Smithfield Chicken & Bar-B-Que","7304 US Hwy 64 East ","KNIGHTDALE","NC","27545","","","111111111111111"
"503946","Sawasdee Thai Restaurant","3601 Capital BLVD STE 107","RALEIGH","NC","27604-3394","","","19198780049"
"503950","Subway #25595","10760 Wakefield Commons DR ","RALEIGH","NC","27614","","","19194532783"
"503953","AJ's Food Mart","6204 Ten Ten RD ","APEX","NC","27502","","","19197793900"
"503992","Pizza Hut #9107","1805 Aversboro Rd","GARNER","NC","27529","","","19197799200"
"504091","Cattails Restaurant","1501 NC 39 HWY 39","ZEBULON","NC","27597","","","19198617501"
"504149","Remington Grill","4551 New Bern AVE","RALEIGH","NC","27604","","","19192556891"
"504149","Remington Grill","4551 New Bern AVE","RALEIGH","NC","27604","","","19192556891"
"504232","Red Hot & Blue","6615 Falls of Neuse RD ","RALEIGH","NC","27615","","","19198467427"
"504242","Sheetz #361","4801 Thorton RD","RALEIGH","NC","27616","","","19198620904"
"504270","Subway","1326 N Main ST ","FUQUAY VARINA","NC","27526","","","19195522609"
"504298","Salvio's Pizzeria","2428 SW Cary Pkwy","CARY ","NC","27513","","","19194674600"
"504298","Salvio's Pizzeria","2428 SW Cary Pkwy","CARY ","NC","27513","","","19194674600"
"5076D3EE-9F82-4369-0573AC887EAA0B01","PANERA BREAD #1641","4325 GLENWOOD AVE ","RALEIGH","NC","27612-4532","","","19197859093"
"A489499B-9B1D-76FB-58FAAA7E611A2AB3","DELTA CROWN SKY CLUB","2400 W TERMINAL BLVD ","MORRISVILLE","NC","27623","","","111111919466"
"A4DA02E1-1422-201B-19F2A00DE1979D8E","World Super Buffet","7256 GB Alford HWY ","HOLLY SPRINGS","NC","27540","","","111111111111111"
"A4DEB3DE-1422-201B-199500A4787286A3","Ginza Steakhouse","1077 Darrington  DR ","CARY","NC","27513","","","19194619892"
"A51DFB2F-FC70-3FD0-32A1E7BF59E5D4E5","PAPA JOHNS #3855","877 E GANNON AVE ","ZEBULON","NC","27597","","","19194215555"
"A572FB17-BB5F-76CC-6B27A220CD9A55D1","JAVA CITY","225 HILLSBOROUGH ST ","RALEIGH","NC","27603","","","19198655938"
"A572FB17-BB5F-76CC-6B27A220CD9A55D1","JAVA CITY","225 HILLSBOROUGH ST ","RALEIGH","NC","27603","","","19198655938"
"A68E18F3-3048-983B-268AF1AB907E2B1D","BUSY BEE CAFE","225 S WILMINGTON ST ","RALEIGH","NC","27601","","","19194247817"
"A6D96480-9CD9-B1F7-4A993473123CA7BD","WHICH WICH?","4025-130 LAKE BOONE TRL ","RALEIGH","NC","27607","","","19197811101"
"A745B361-DC2C-1BB6-B05148AC9C86D656","PEPPERS MARKET","2107 GRACE PARK DR ","MORRISVILLE","NC","27560","","","19193807002"
"A775CE61-0CFB-D44A-E802CD7A730F9989","PARK BAR & GRILL (DoubleTree By Hilton)","500 CAITBOO AVE ","CARY","NC","27518","","","19199008840"
"A775CE61-0CFB-D44A-E802CD7A730F9989","PARK BAR & GRILL (DoubleTree By Hilton)","500 CAITBOO AVE ","CARY","NC","27518","","","19199008840"
"A895103E-C654-E507-09D9DD7A9E985366","CHAI'S ASIAN BISTRO","8347 CREEDMOOR  RD ","RALEIGH","NC","27613","","","19193413715"
"A9342359-F02F-5E6F-18245DCD2D6AC023","CHOW","8311 CREEDMOOR RD ","RALEIGH","NC","27613","","","19198414995"
"A93E3218-C3DA-C421-1261E6644D1AD6EA","KABAB & CURRY","2418 HILLSBOROUGH ST ","RALEIGH","NC","27607","","","19199776974"
"A96B9E66-3048-98E5-1AEEFB37C98C2DCD","LOS TRES MAGUEYES","401 WAKE CHAPEL RD ","FUQUAY VARINA","NC","27526","","","19195523957"
"AA1A8965-3048-9838-FC9ED6D32E0CCD1C","RUDY'S PUB & GRILLE","780 W WILLIAMS ST ","APEX","NC","27502","","","111111111111111"
"AABF6B67-EB0E-4201-11265A3FD56E76E6","POPEYES #11025","3699 NEW BERN AVE ","RALEIGH","NC","27610","","","19198037777"
"AB3AF8C1-3048-98E5-1A33D6763208E09C","CPK/BROOKWOOD FARMS FOODCOURT","2400 JOHN BRANTLEY BLVD ","RDU AIRPORT","NC","27623","","","19198404369"
"AB6DAFD9-3048-98E5-1AD63E2CBAD24809","42ND STREET OYSTER BAR","2400 W TERMINAL BLVD ","RDU AIRPORT","NC","27623","","","19198400506"
"AB8ACA1C-E9D4-6A89-5115F5B931527DD2","QUALITY GROCERY","701 E LANE ST ","RALEIGH","NC","27601","","","19198343188"
"AC41D173-F737-F0B2-DFAC72289E2458BD","ISAAC HUNTER'S OAK CITY TAVERN","112 FAYETTEVILLE STREET","RALEIGH","NC","27601","","","111111919781"
"AC977B0E-937D-3464-D496FEF5C024FE97","COURTYARD BISTRO","3401 SUMNER BLVD ","RALEIGH","NC","27616","","","111111111111111"
"ACB07B17-3048-98E5-1A839C076FC76621","Noodles & Company #855","403 DANIELS ST ","RALEIGH","NC","27605","","","19197550282"
"ACBB2A8B-9D65-E85D-6633DB6BFDA1EBA4","VILLAGE GRILL","8470-102 HONEYCUTT RD ","RALEIGH","NC","27615","","","19198905340"
"ACC3D7EF-3048-98E5-1A3840B68B7267C1","SALEM STREET PUB","113 N SALEM ST ","APEX","NC","27502","","","19193879992"
"AD2AAA60-AD36-5BA1-CFAB85CCFC0AAFE9","LIN'S GARDEN","1318 S MAIN ST ","WAKE FOREST","NC","27587","","","19195568066"
"498535","Korner Pocket","8508 CAPITAL BLVD","RALEIGH","NC","27616-3150","","","19198769879"
"498608","Burger King #9246","3500 POOLE RD ","RALEIGH","NC","27610-2904","","","19192313008"
"498608","Burger King #9246","3500 POOLE RD ","RALEIGH","NC","27610-2904","","","19192313008"
"498630","El Dorado","990 HIGH HOUSE RD","CARY","NC","27513-3575","","","19194614900"
"498672","Cup A Joe","2109 AVENT FERRY RD","RALEIGH","NC","27606-2137","","","19198289886"
"498673","THE ROCKFORD","320-1/2 GLENWOOD AVE ","RALEIGH","NC","27603","","","19198219020"
"498674","Burger King #9362","1711 N HARRISON AVE","CARY","NC","27513-2406","","","19196678895"
"498682","Baja Burrito","2109 AVENT FERRY RD ","RALEIGH","NC","27606-2198","","","19198343431"
"498688","Zest, Inc","8831 SIX FORKS RD ","RALEIGH","NC","27615-2970","","","19198484792"
"498698","Taco Bell","2748 Capital BLVD ","RALEIGH","NC","27604-1510","","","19198326450"
"498698","Taco Bell","2748 Capital BLVD ","RALEIGH","NC","27604-1510","","","19198326450"
"498704","Taco Bell","8801 SIX FORKS RD ","RALEIGH","NC","27615-2970","","","19198709107"
"498704","Taco Bell","8801 SIX FORKS RD ","RALEIGH","NC","27615-2970","","","19198709107"
"498723","Taco Bell #3277","4506 Capital BLVD ","RALEIGH","NC","27604-4353","","","19198726269"
"498724","Taco Bell of Knightdale","7036 Us 64 E","KNIGHTDALE","NC","27545-8800","","","19192179524"
"498735","BURGER KING #756","340 E SIX FORKS RD ","RALEIGH","NC","27609-7828","","","19198291237"
"498739","BURGER KING #6563","12301 Capital BLVD ","WAKE FOREST","NC","27587-7485","","","19195563585"
"498763","Burger King #7810","7102 KNIGHTDALE BLVD ","KNIGHTDALE","NC","27545-9265","","","19192665966"
"498771","Smash Hit Subs","9825-A Chapel Hill Rd","MORRISVILLE","NC","27560","","","19194626373"
"498838","Sushi Tsune Of Kyoto","3417 HILLSBOROUGH ST ","RALEIGH","NC","27607-5406","","","19198337768"
"498839","Scotchman Store","503 W GANNON AVE ","ZEBULON","NC","27597-2509","","","111111111111111"
"498855","El Dorado #8","8111 CREEDMOOR RD ","RALEIGH","NC","27613-4389","","","19198480788"
"498881","Kroger #355 Deli ","350 E SIX FORKS RD ","RALEIGH","NC","27609-7879","","","19198322110"
"498904","Kroger #342 Deli ","1273 NW MAYNARD RD ","CARY","NC","27513-8726","","","19193809955"
"498944","Pauls Cash Grocery &Services","7301 POOLE RD","RALEIGH","NC","27610-9366","","","19192662624"
"498946","Fiesta Mexicana","2839 Jones Franklin RD ","RALEIGH","NC","27606-4346","","","19198591303"
"498953","Las Margaritas","111 S WHITE ST","WAKE FOREST","NC","27587-2739","","","19195568319"
"498965","McDonald's #7618","1567 Us 70 Hwy E","GARNER","NC","27529","","","19197729496"
"498979","Hardees #1638","403 S Main St ","ROLESVILLE","NC","27571-9664","","","19195542720"
"499487","Kroger #354 Deli","8345 CREEDMOOR RD ","RALEIGH","NC","27613-1385","","","19198482232"
"499499","Burger King #8672","9504 STRICKLAND RD","RALEIGH","NC","27615-1935","","","19196768121"
"499507","La Farm Bakery","4248 NW CARY PKY ","CARY","NC","27513-8478","","","19194652349"
"499515","Residence Inn-Crabtree Foodservice","2200 SUMMIT PARK LN ","RALEIGH","NC","27612-4653","","","19192793000"
"499519","Sushi Blues Cafe","301 GLENWOOD AVE ","RALEIGH","NC","27603-1452","","","19196648061"
